Invoice Number,Date Time,Customer ID,Product ID,Quantity,Price per Unit,Return Status,Sales Channel,Total Sales,Customer Age Group,Region,Product Category,date,year
2958,2021-01-10 20:58:00,78,9,4,39.73,Not Returned,In-Store,158.92,46-55,South,Footwear,2021-01-10,2021
2959,2021-01-03 00:55:00,77,47,4,46.6,Not Returned,Online,186.4,18-25,West,Footwear,2021-01-03,2021
2960,2021-01-04 22:25:00,86,24,5,44.46,Not Returned,In-Store,222.3,18-25,East,Accessories,2021-01-04,2021
2961,2021-01-04 20:54:00,36,22,2,58.57,Not Returned,Online,117.14,56+,East,Clothing,2021-01-04,2021
2962,2021-01-07 01:19:00,10,47,5,47.36,Not Returned,Online,236.8,56+,East,Footwear,2021-01-07,2021
2963,2021-01-10 17:33:00,25,23,5,26.9,Not Returned,Online,134.5,18-25,East,Clothing,2021-01-10,2021
2964,2021-01-08 23:58:00,78,35,5,82.46,Not Returned,Online,412.3,46-55,South,Footwear,2021-01-08,2021
2965,2021-01-06 15:38:00,55,9,4,99.99,Not Returned,Online,399.96,36-45,East,Footwear,2021-01-06,2021
2966,2021-01-09 11:39:00,29,18,3,22.4,Not Returned,Online,67.2,46-55,East,Footwear,2021-01-09,2021
2967,2021-01-09 22:09:00,58,45,4,80.05,Not Returned,In-Store,320.2,26-35,West,Footwear,2021-01-09,2021
2968,2021-01-06 09:30:00,46,4,4,66.23,Not Returned,Online,264.92,18-25,West,Clothing,2021-01-06,2021
2971,2021-01-11 00:25:00,73,12,2,20.84,Not Returned,In-Store,41.68,56+,West,Clothing,2021-01-11,2021
2972,2021-01-10 01:33:00,79,34,4,85.23,Not Returned,Online,340.92,46-55,South,Footwear,2021-01-10,2021
2973,2021-01-02 21:29:00,14,36,7,35.16,Not Returned,In-Store,246.12,26-35,East,Clothing,2021-01-02,2021
2975,2021-01-02 02:45:00,33,50,1,29.82,Not Returned,In-Store,29.82,46-55,East,Accessories,2021-01-02,2021
2976,2021-01-08 10:12:00,87,1,2,75.5,Not Returned,Online,151.0,18-25,South,Accessories,2021-01-08,2021
2977,2021-01-07 10:57:00,98,24,7,30.15,Not Returned,In-Store,211.05,26-35,East,Accessories,2021-01-07,2021
2978,2021-01-06 17:53:00,59,44,1,27.34,Not Returned,Online,27.34,46-55,North,Accessories,2021-01-06,2021
2979,2021-01-05 21:52:00,93,45,6,87.58,Not Returned,Online,525.48,36-45,North,Footwear,2021-01-05,2021
2981,2021-01-02 06:40:00,30,18,1,41.58,Not Returned,Online,41.58,46-55,East,Footwear,2021-01-02,2021
2982,2021-01-02 01:00:00,6,15,2,67.21,Not Returned,Online,134.42,26-35,South,Footwear,2021-01-02,2021
2983,2021-01-06 19:39:00,9,13,1,65.13,Not Returned,Online,65.13,36-45,East,Footwear,2021-01-06,2021
2984,2021-01-05 20:58:00,95,34,6,92.08,Not Returned,Online,552.48,18-25,North,Footwear,2021-01-05,2021
2985,2021-01-02 15:01:00,22,30,4,55.84,Not Returned,In-Store,223.36,56+,North,Clothing,2021-01-02,2021
2987,2021-01-09 00:16:00,7,5,7,99.69,Not Returned,Online,697.83,36-45,North,Clothing,2021-01-09,2021
2988,2021-01-07 20:44:00,46,4,2,41.45,Not Returned,Online,82.9,18-25,West,Clothing,2021-01-07,2021
2989,2021-01-09 17:10:00,54,7,6,66.95,Not Returned,Online,401.7,56+,East,Footwear,2021-01-09,2021
2991,2021-01-10 00:48:00,14,16,1,87.18,Not Returned,In-Store,87.18,26-35,East,Footwear,2021-01-10,2021
2992,2021-01-07 06:43:00,46,14,3,58.64,Not Returned,In-Store,175.92,18-25,West,Clothing,2021-01-07,2021
2993,2021-01-06 12:35:00,44,50,4,39.14,Not Returned,In-Store,156.56,26-35,East,Accessories,2021-01-06,2021
2994,2021-01-04 12:49:00,52,26,2,83.53,Not Returned,Online,167.06,46-55,East,Footwear,2021-01-04,2021
2995,2021-01-10 09:42:00,67,5,3,93.64,Not Returned,In-Store,280.92,26-35,South,Clothing,2021-01-10,2021
2996,2021-01-11 00:48:00,13,36,3,47.9,Not Returned,In-Store,143.7,56+,North,Clothing,2021-01-11,2021
2997,2021-01-01 18:48:00,43,41,4,70.45,Not Returned,In-Store,281.8,46-55,West,Accessories,2021-01-01,2021
2998,2021-01-01 15:21:00,28,49,7,78.29,Not Returned,Online,548.03,26-35,South,Footwear,2021-01-01,2021
2999,2021-01-11 05:23:00,38,26,4,60.26,Not Returned,In-Store,241.04,56+,South,Footwear,2021-01-11,2021
3000,2021-01-07 04:02:00,8,49,3,48.36,Not Returned,In-Store,145.08,56+,West,Footwear,2021-01-07,2021
3001,2021-01-05 20:27:00,32,47,4,24.54,Not Returned,Online,98.16,46-55,East,Footwear,2021-01-05,2021
3002,2021-01-01 13:44:00,18,21,4,39.21,Not Returned,Online,156.84,56+,East,Clothing,2021-01-01,2021
3003,2021-01-06 11:07:00,95,2,1,66.12,Not Returned,Online,66.12,18-25,North,Clothing,2021-01-06,2021
3004,2021-01-08 18:00:00,98,36,7,45.85,Not Returned,Online,320.95,26-35,East,Clothing,2021-01-08,2021
3005,2021-01-01 01:16:00,85,37,1,69.26,Not Returned,In-Store,69.26,18-25,North,Footwear,2021-01-01,2021
3006,2021-01-08 09:33:00,4,22,3,66.3,Not Returned,In-Store,198.9,56+,West,Clothing,2021-01-08,2021
3007,2021-01-05 23:37:00,66,43,1,84.4,Not Returned,Online,84.4,46-55,South,Clothing,2021-01-05,2021
3008,2021-01-02 05:28:00,23,5,5,70.27,Not Returned,Online,351.35,46-55,East,Clothing,2021-01-02,2021
3009,2021-01-06 22:38:00,95,4,2,92.72,Not Returned,Online,185.44,18-25,North,Clothing,2021-01-06,2021
3010,2021-01-09 10:01:00,53,49,7,32.01,Not Returned,In-Store,224.07,46-55,East,Footwear,2021-01-09,2021
3011,2021-01-04 10:16:00,66,31,6,54.43,Not Returned,Online,326.58,46-55,South,Clothing,2021-01-04,2021
3012,2021-01-07 01:02:00,17,21,2,61.85,Not Returned,In-Store,123.7,46-55,South,Clothing,2021-01-07,2021
3015,2021-01-04 12:06:00,16,31,4,36.81,Not Returned,Online,147.24,26-35,West,Clothing,2021-01-04,2021
3016,2021-01-05 05:10:00,27,21,2,79.59,Not Returned,Online,159.18,36-45,North,Clothing,2021-01-05,2021
3017,2021-01-01 16:15:00,47,7,3,31.77,Not Returned,Online,95.31,26-35,East,Footwear,2021-01-01,2021
3018,2021-01-05 01:23:00,18,23,4,77.61,Not Returned,In-Store,310.44,56+,East,Clothing,2021-01-05,2021
3019,2021-01-05 07:51:00,84,18,1,58.7,Not Returned,Online,58.7,56+,West,Footwear,2021-01-05,2021
3020,2021-01-05 04:59:00,32,8,5,73.3,Not Returned,Online,366.5,46-55,East,Accessories,2021-01-05,2021
3021,2021-01-02 17:30:00,26,15,6,97.27,Not Returned,Online,583.62,36-45,East,Footwear,2021-01-02,2021
3022,2021-01-03 16:54:00,81,5,6,39.55,Not Returned,In-Store,237.3,56+,West,Clothing,2021-01-03,2021
3024,2021-01-08 19:14:00,94,48,2,69.91,Not Returned,Online,139.82,36-45,West,Footwear,2021-01-08,2021
3025,2021-01-06 15:54:00,68,22,6,55.54,Not Returned,Online,333.24,26-35,North,Clothing,2021-01-06,2021
3026,2021-01-03 03:22:00,5,20,5,60.69,Not Returned,Online,303.45,56+,West,Clothing,2021-01-03,2021
3027,2021-01-03 15:08:00,77,31,2,64.42,Not Returned,Online,128.84,18-25,West,Clothing,2021-01-03,2021
3028,2021-01-11 04:40:00,23,12,7,64.33,Not Returned,In-Store,450.31,46-55,East,Clothing,2021-01-11,2021
3029,2021-01-07 07:21:00,97,25,7,22.55,Not Returned,In-Store,157.85,56+,East,Clothing,2021-01-07,2021
3030,2021-01-01 17:38:00,58,20,2,80.12,Not Returned,Online,160.24,26-35,West,Clothing,2021-01-01,2021
3031,2021-01-06 09:36:00,29,46,5,93.43,Not Returned,In-Store,467.15,46-55,East,Clothing,2021-01-06,2021
3032,2021-01-08 17:20:00,4,45,2,63.12,Not Returned,Online,126.24,56+,West,Footwear,2021-01-08,2021
3034,2021-01-05 13:31:00,7,17,5,88.78,Not Returned,Online,443.9,18-25,North,Accessories,2021-01-05,2021
3035,2021-01-05 22:37:00,52,43,2,65.27,Not Returned,In-Store,130.54,46-55,East,Clothing,2021-01-05,2021
3036,2021-01-11 05:25:00,5,38,4,24.98,Not Returned,Online,99.92,56+,West,Footwear,2021-01-11,2021
3037,2021-01-08 21:16:00,55,8,1,48.95,Not Returned,In-Store,48.95,36-45,East,Accessories,2021-01-08,2021
3038,2021-01-02 19:05:00,65,30,5,53.31,Not Returned,Online,266.55,26-35,West,Clothing,2021-01-02,2021
3039,2021-01-03 08:40:00,41,2,5,96.01,Not Returned,In-Store,480.05,46-55,East,Clothing,2021-01-03,2021
3040,2021-01-09 12:41:00,15,5,2,99.8,Not Returned,Online,199.6,46-55,West,Clothing,2021-01-09,2021
3041,2021-01-02 07:51:00,87,23,1,85.23,Not Returned,Online,85.23,18-25,South,Clothing,2021-01-02,2021
3042,2021-01-08 16:32:00,26,47,1,90.42,Not Returned,Online,90.42,36-45,East,Footwear,2021-01-08,2021
3043,2021-01-05 05:56:00,30,23,5,68.5,Not Returned,Online,342.5,46-55,East,Clothing,2021-01-05,2021
3044,2021-01-02 10:40:00,24,17,7,54.6,Not Returned,In-Store,382.2,18-25,South,Accessories,2021-01-02,2021
3045,2021-01-11 00:03:00,92,10,5,60.15,Not Returned,Online,300.75,18-25,South,Footwear,2021-01-11,2021
3046,2021-01-01 10:49:00,29,6,3,46.48,Not Returned,In-Store,139.44,46-55,East,Accessories,2021-01-01,2021
3047,2021-01-11 06:13:00,10,37,6,68.83,Not Returned,In-Store,412.98,56+,East,Footwear,2021-01-11,2021
3051,2021-01-02 21:26:00,43,18,2,48.79,Not Returned,Online,97.58,46-55,West,Footwear,2021-01-02,2021
3052,2021-01-09 16:22:00,100,36,6,25.37,Not Returned,In-Store,152.22,18-25,West,Clothing,2021-01-09,2021
3053,2021-01-01 16:47:00,21,4,1,76.44,Not Returned,In-Store,76.44,26-35,East,Clothing,2021-01-01,2021
3054,2021-01-10 18:00:00,74,37,3,32.77,Not Returned,Online,98.31,26-35,West,Footwear,2021-01-10,2021
3056,2021-01-03 09:29:00,28,24,7,59.46,Not Returned,Online,416.22,26-35,South,Accessories,2021-01-03,2021
3057,2021-01-08 18:17:00,40,46,2,21.23,Not Returned,Online,42.46,26-35,East,Clothing,2021-01-08,2021
3058,2021-01-04 14:04:00,2,49,3,31.2,Not Returned,Online,93.6,56+,East,Footwear,2021-01-04,2021
3059,2021-01-05 17:40:00,44,38,3,30.34,Not Returned,Online,91.02,26-35,East,Footwear,2021-01-05,2021
3060,2021-01-02 13:45:00,72,21,3,37.92,Not Returned,In-Store,113.76,56+,South,Clothing,2021-01-02,2021
3061,2021-01-01 11:03:00,77,21,7,55.0,Not Returned,Online,385.0,18-25,West,Clothing,2021-01-01,2021
3062,2021-01-07 06:42:00,7,38,7,75.62,Not Returned,In-Store,529.34,18-25,North,Footwear,2021-01-07,2021
3063,2021-01-01 09:43:00,74,49,7,60.14,Not Returned,In-Store,420.98,26-35,West,Footwear,2021-01-01,2021
3065,2021-01-07 00:49:00,88,8,3,37.55,Not Returned,Online,112.65,18-25,North,Accessories,2021-01-07,2021
3066,2021-01-06 17:18:00,50,40,1,29.77,Not Returned,Online,29.77,46-55,South,Accessories,2021-01-06,2021
3067,2021-01-03 05:02:00,16,47,1,26.9,Not Returned,In-Store,26.9,26-35,West,Footwear,2021-01-03,2021
3068,2021-01-06 07:51:00,35,23,4,41.22,Not Returned,Online,164.88,36-45,East,Clothing,2021-01-06,2021
3069,2021-01-11 09:56:00,100,24,4,40.5,Not Returned,Online,162.0,18-25,West,Accessories,2021-01-11,2021
3070,2021-01-01 22:41:00,70,28,3,50.15,Not Returned,In-Store,150.45,46-55,North,Footwear,2021-01-01,2021
3072,2021-01-05 19:20:00,87,50,2,86.32,Not Returned,In-Store,172.64,18-25,South,Accessories,2021-01-05,2021
3073,2021-01-07 17:03:00,33,20,1,46.64,Not Returned,Online,46.64,46-55,East,Clothing,2021-01-07,2021
3074,2021-01-03 22:02:00,56,48,3,69.38,Not Returned,In-Store,208.14,18-25,East,Footwear,2021-01-03,2021
3075,2021-01-05 22:12:00,33,30,6,93.81,Not Returned,In-Store,562.86,46-55,East,Clothing,2021-01-05,2021
3076,2021-01-07 14:42:00,33,36,4,30.83,Not Returned,Online,123.32,46-55,East,Clothing,2021-01-07,2021
3077,2021-01-10 22:13:00,72,4,3,41.68,Not Returned,In-Store,125.04,56+,South,Clothing,2021-01-10,2021
3078,2021-01-06 06:13:00,88,16,5,42.89,Not Returned,Online,214.45,18-25,North,Footwear,2021-01-06,2021
3080,2021-01-08 20:57:00,4,43,2,20.56,Not Returned,Online,41.12,56+,West,Clothing,2021-01-08,2021
3081,2021-01-09 04:43:00,27,5,1,22.77,Not Returned,Online,22.77,36-45,North,Clothing,2021-01-09,2021
3083,2021-01-10 05:15:00,55,35,7,70.97,Not Returned,In-Store,496.79,36-45,East,Footwear,2021-01-10,2021
3084,2021-01-02 07:06:00,11,44,7,83.02,Not Returned,Online,581.14,46-55,South,Accessories,2021-01-02,2021
3085,2021-01-10 09:19:00,42,34,2,63.42,Not Returned,Online,126.84,18-25,East,Footwear,2021-01-10,2021
3086,2021-01-10 03:23:00,31,25,4,58.11,Not Returned,Online,232.44,36-45,South,Clothing,2021-01-10,2021
3087,2021-01-04 18:45:00,96,16,6,49.18,Not Returned,Online,295.08,36-45,North,Footwear,2021-01-04,2021
3088,2021-01-04 22:29:00,45,38,5,72.72,Not Returned,Online,363.6,26-35,North,Footwear,2021-01-04,2021
3089,2021-01-03 21:15:00,56,38,7,37.62,Not Returned,In-Store,263.34,18-25,East,Footwear,2021-01-03,2021
3090,2021-01-02 17:30:00,65,46,5,63.77,Not Returned,Online,318.85,26-35,West,Clothing,2021-01-02,2021
3091,2021-01-01 18:07:00,18,48,3,63.18,Not Returned,Online,189.54,56+,East,Footwear,2021-01-01,2021
3092,2021-01-08 04:33:00,64,37,6,52.08,Not Returned,Online,312.48,26-35,South,Footwear,2021-01-08,2021
3093,2021-01-02 16:34:00,64,33,6,85.8,Not Returned,Online,514.8,26-35,South,Accessories,2021-01-02,2021
3094,2021-01-01 02:11:00,74,30,7,32.46,Not Returned,In-Store,227.22,26-35,West,Clothing,2021-01-01,2021
3098,2021-01-02 22:35:00,15,24,5,59.92,Not Returned,In-Store,299.6,46-55,West,Accessories,2021-01-02,2021
3099,2021-01-09 11:19:00,94,23,3,97.19,Not Returned,Online,291.57,36-45,West,Clothing,2021-01-09,2021
3100,2021-01-09 00:51:00,54,47,7,72.63,Not Returned,Online,508.41,56+,East,Footwear,2021-01-09,2021
3101,2021-01-02 04:13:00,18,4,3,74.99,Not Returned,In-Store,224.97,56+,East,Clothing,2021-01-02,2021
3102,2021-01-07 02:31:00,34,49,2,83.37,Not Returned,Online,166.74,18-25,North,Footwear,2021-01-07,2021
3103,2021-01-03 03:00:00,88,34,5,37.11,Not Returned,In-Store,185.55,18-25,North,Footwear,2021-01-03,2021
3104,2021-01-02 03:45:00,25,40,5,74.4,Not Returned,In-Store,372.0,18-25,East,Accessories,2021-01-02,2021
3107,2021-01-10 11:46:00,24,41,6,53.12,Not Returned,Online,318.72,18-25,South,Accessories,2021-01-10,2021
3108,2021-01-04 12:37:00,52,46,5,70.59,Not Returned,In-Store,352.95,46-55,East,Clothing,2021-01-04,2021
3109,2021-01-03 13:00:00,84,13,1,30.82,Not Returned,Online,30.82,56+,West,Footwear,2021-01-03,2021
3110,2021-01-01 12:38:00,50,14,2,62.7,Not Returned,In-Store,125.4,46-55,South,Clothing,2021-01-01,2021
3111,2021-01-09 05:19:00,15,46,2,84.78,Not Returned,Online,169.56,46-55,West,Clothing,2021-01-09,2021
3112,2021-01-10 11:49:00,33,38,2,99.62,Not Returned,Online,199.24,46-55,East,Footwear,2021-01-10,2021
3114,2021-01-05 09:03:00,15,30,3,48.6,Not Returned,In-Store,145.8,46-55,West,Clothing,2021-01-05,2021
3115,2021-01-09 19:27:00,16,40,4,72.57,Not Returned,In-Store,290.28,26-35,West,Accessories,2021-01-09,2021
3117,2021-01-03 22:49:00,25,22,3,51.66,Not Returned,Online,154.98,18-25,East,Clothing,2021-01-03,2021
3118,2021-01-02 10:39:00,76,38,2,57.19,Not Returned,Online,114.38,26-35,West,Footwear,2021-01-02,2021
3119,2021-01-04 09:03:00,82,7,4,34.12,Not Returned,In-Store,136.48,18-25,South,Footwear,2021-01-04,2021
3121,2021-01-08 00:50:00,22,23,5,46.1,Not Returned,In-Store,230.5,56+,North,Clothing,2021-01-08,2021
3122,2021-01-05 09:52:00,64,49,6,60.14,Not Returned,In-Store,360.84,26-35,South,Footwear,2021-01-05,2021
3124,2021-01-11 05:14:00,24,27,4,98.68,Not Returned,Online,394.72,18-25,South,Footwear,2021-01-11,2021
3126,2021-01-03 03:25:00,77,20,4,63.62,Not Returned,In-Store,254.48,18-25,West,Clothing,2021-01-03,2021
3127,2021-01-03 20:14:00,41,32,1,31.81,Not Returned,Online,31.81,46-55,East,Clothing,2021-01-03,2021
3128,2021-01-11 00:04:00,63,5,7,48.74,Not Returned,Online,341.18,56+,East,Clothing,2021-01-11,2021
3129,2021-01-05 16:03:00,9,48,1,99.97,Not Returned,Online,99.97,36-45,East,Footwear,2021-01-05,2021
3130,2021-01-06 21:30:00,57,50,2,40.57,Not Returned,In-Store,81.14,46-55,North,Accessories,2021-01-06,2021
3131,2021-01-03 04:20:00,1,8,1,50.9,Not Returned,In-Store,50.9,46-55,West,Accessories,2021-01-03,2021
3132,2021-01-05 21:37:00,28,46,6,60.3,Not Returned,Online,361.8,26-35,South,Clothing,2021-01-05,2021
3133,2021-01-09 07:44:00,29,43,2,47.09,Not Returned,Online,94.18,46-55,East,Clothing,2021-01-09,2021
3134,2021-01-11 06:43:00,31,30,3,86.24,Not Returned,Online,258.72,36-45,South,Clothing,2021-01-11,2021
3135,2021-01-02 06:28:00,10,10,4,59.12,Not Returned,In-Store,236.48,56+,East,Footwear,2021-01-02,2021
3136,2021-01-03 23:23:00,44,16,6,48.49,Not Returned,Online,290.94,26-35,East,Footwear,2021-01-03,2021
10678,2021-01-11 08:30:00,68,50,7,46.48,Not Returned,In-Store,325.36,26-35,North,Accessories,2021-01-11,2021
3140,2021-01-01 03:51:00,8,41,7,34.12,Not Returned,Online,238.84,26-35,West,Accessories,2021-01-01,2021
3141,2021-01-10 17:32:00,38,11,6,93.38,Not Returned,Online,560.28,56+,South,Clothing,2021-01-10,2021
3144,2021-01-09 05:44:00,68,18,2,60.69,Not Returned,In-Store,121.38,26-35,North,Footwear,2021-01-09,2021
3145,2021-01-05 12:42:00,12,10,3,41.7,Not Returned,Online,125.1,36-45,West,Footwear,2021-01-05,2021
3146,2021-01-05 13:04:00,76,3,2,58.52,Not Returned,Online,117.04,26-35,West,Footwear,2021-01-05,2021
3147,2021-01-01 16:20:00,17,32,3,34.69,Not Returned,Online,104.07,46-55,South,Clothing,2021-01-01,2021
3148,2021-01-08 08:20:00,88,8,4,36.62,Not Returned,In-Store,146.48,18-25,North,Accessories,2021-01-08,2021
3149,2021-01-10 16:27:00,68,5,5,62.94,Not Returned,Online,314.7,26-35,North,Clothing,2021-01-10,2021
3150,2021-01-01 02:58:00,1,20,2,86.91,Not Returned,Online,173.82,46-55,West,Clothing,2021-01-01,2021
3151,2021-01-11 08:13:00,10,48,2,96.4,Not Returned,Online,192.8,56+,East,Footwear,2021-01-11,2021
3152,2021-01-05 20:35:00,19,14,4,90.98,Not Returned,Online,363.92,18-25,East,Clothing,2021-01-05,2021
3154,2021-01-01 00:45:00,29,6,5,44.38,Not Returned,In-Store,221.9,46-55,East,Accessories,2021-01-01,2021
3155,2021-01-09 12:24:00,64,12,5,87.05,Not Returned,Online,435.25,26-35,South,Clothing,2021-01-09,2021
3156,2021-01-10 03:15:00,67,5,4,42.6,Not Returned,Online,170.4,26-35,South,Clothing,2021-01-10,2021
3157,2021-01-09 12:33:00,81,23,4,50.28,Not Returned,Online,201.12,56+,West,Clothing,2021-01-09,2021
3158,2021-01-05 11:43:00,21,6,4,35.25,Not Returned,Online,141.0,26-35,East,Accessories,2021-01-05,2021
3160,2021-01-11 02:25:00,86,41,7,27.78,Not Returned,In-Store,194.46,18-25,East,Accessories,2021-01-11,2021
3161,2021-01-09 14:11:00,84,34,5,90.78,Not Returned,In-Store,453.9,56+,West,Footwear,2021-01-09,2021
3162,2021-01-07 09:37:00,96,48,2,41.07,Not Returned,Online,82.14,36-45,North,Footwear,2021-01-07,2021
3163,2021-01-11 00:33:00,83,44,5,67.26,Not Returned,In-Store,336.3,56+,East,Accessories,2021-01-11,2021
3165,2021-01-09 13:15:00,23,18,3,36.41,Not Returned,Online,109.23,46-55,East,Footwear,2021-01-09,2021
3166,2021-01-09 05:26:00,58,13,3,24.11,Not Returned,In-Store,72.33,26-35,West,Footwear,2021-01-09,2021
3167,2021-01-01 11:36:00,8,41,4,60.39,Not Returned,Online,241.56,26-35,West,Accessories,2021-01-01,2021
3168,2021-01-11 02:33:00,87,4,4,61.51,Not Returned,In-Store,246.04,18-25,South,Clothing,2021-01-11,2021
3169,2021-01-07 19:58:00,5,30,5,47.08,Not Returned,Online,235.4,56+,West,Clothing,2021-01-07,2021
3170,2021-01-09 15:32:00,97,7,1,57.63,Not Returned,Online,57.63,56+,East,Footwear,2021-01-09,2021
3171,2021-01-04 17:30:00,68,49,4,41.78,Not Returned,In-Store,167.12,26-35,North,Footwear,2021-01-04,2021
3172,2021-01-11 04:14:00,98,31,1,42.84,Not Returned,Online,42.84,26-35,East,Clothing,2021-01-11,2021
3173,2021-01-08 01:57:00,38,12,7,67.2,Not Returned,In-Store,470.4,56+,South,Clothing,2021-01-08,2021
3174,2021-01-02 00:30:00,71,6,5,26.46,Not Returned,Online,132.3,18-25,North,Accessories,2021-01-02,2021
3175,2021-01-11 00:06:00,86,37,1,96.75,Not Returned,In-Store,96.75,18-25,East,Footwear,2021-01-11,2021
3176,2021-01-07 15:19:00,18,22,5,76.11,Not Returned,Online,380.55,56+,East,Clothing,2021-01-07,2021
3177,2021-01-07 21:15:00,55,35,6,59.52,Not Returned,Online,357.12,36-45,East,Footwear,2021-01-07,2021
3178,2021-01-02 19:31:00,36,17,2,71.37,Not Returned,In-Store,142.74,56+,East,Accessories,2021-01-02,2021
3180,2021-01-04 13:57:00,96,14,1,48.82,Not Returned,In-Store,48.82,36-45,North,Clothing,2021-01-04,2021
3181,2021-01-10 20:48:00,55,43,7,31.64,Not Returned,Online,221.48,36-45,East,Clothing,2021-01-10,2021
3182,2021-01-04 06:45:00,97,38,1,44.83,Not Returned,In-Store,44.83,56+,East,Footwear,2021-01-04,2021
3183,2021-01-05 07:29:00,20,38,1,26.07,Not Returned,In-Store,26.07,46-55,North,Footwear,2021-01-05,2021
3184,2021-01-11 06:27:00,85,9,2,23.34,Not Returned,Online,46.68,18-25,North,Footwear,2021-01-11,2021
3185,2021-01-07 17:53:00,9,30,3,37.19,Not Returned,In-Store,111.57,36-45,East,Clothing,2021-01-07,2021
3186,2021-01-10 04:45:00,46,13,6,62.89,Not Returned,In-Store,377.34,18-25,West,Footwear,2021-01-10,2021
3187,2021-01-02 16:48:00,14,48,4,40.23,Not Returned,Online,160.92,26-35,East,Footwear,2021-01-02,2021
3188,2021-01-01 08:37:00,14,23,1,64.69,Not Returned,In-Store,64.69,26-35,East,Clothing,2021-01-01,2021
3189,2021-01-08 06:16:00,6,35,5,26.18,Not Returned,Online,130.9,26-35,South,Footwear,2021-01-08,2021
3191,2021-01-08 23:43:00,27,26,2,27.6,Not Returned,In-Store,55.2,36-45,North,Footwear,2021-01-08,2021
3194,2021-01-09 03:39:00,9,38,4,33.41,Not Returned,In-Store,133.64,36-45,East,Footwear,2021-01-09,2021
3195,2021-01-09 03:36:00,3,1,1,46.66,Not Returned,In-Store,46.66,36-45,North,Accessories,2021-01-09,2021
3197,2021-01-01 02:42:00,75,11,2,84.5,Not Returned,In-Store,169.0,56+,West,Clothing,2021-01-01,2021
3199,2021-01-04 18:22:00,92,18,3,58.06,Not Returned,Online,174.18,18-25,South,Footwear,2021-01-04,2021
3201,2021-01-07 10:01:00,35,28,6,61.93,Not Returned,In-Store,371.58,36-45,East,Footwear,2021-01-07,2021
3203,2021-01-04 10:48:00,73,50,2,70.7,Not Returned,In-Store,141.4,56+,West,Accessories,2021-01-04,2021
3204,2021-01-02 22:45:00,52,34,5,57.31,Not Returned,Online,286.55,46-55,East,Footwear,2021-01-02,2021
3205,2021-01-04 02:58:00,66,37,3,20.49,Not Returned,Online,61.47,46-55,South,Footwear,2021-01-04,2021
3207,2021-01-08 08:22:00,28,24,3,46.65,Not Returned,Online,139.95,26-35,South,Accessories,2021-01-08,2021
3208,2021-01-01 03:21:00,39,40,2,26.84,Not Returned,In-Store,53.68,18-25,West,Accessories,2021-01-01,2021
3209,2021-01-07 00:43:00,49,17,1,90.32,Not Returned,Online,90.32,26-35,West,Accessories,2021-01-07,2021
3210,2021-01-09 20:25:00,65,44,7,90.74,Not Returned,Online,635.18,26-35,West,Accessories,2021-01-09,2021
